time_start_time-trial,time_end_time-trial,rotation,chart-type,workerID,log-error,totalSequence,judged-true,ans-percentage-diff,opposite-ans,ans-trial,correct-ans,time_diff_time-trial
1452625026964,1452625031800,101.25926837325096,exploded,AT87GQ24,2.0443941193584534,30,4,0.0975609756097561,59,45,41,4.836
1452625016214,1452625022634,103.89274341054261,pie,AT87GQ24,4.257387842692652,28,19,0.3114754098360656,39,80,61,6.42
1452625095698,1452625099554,302.16018967330456,square,AT87GQ24,-3,45,0,0,85,15,15,3.856
1452625022635,1452625026961,110.2221258636564,ellipse,AT87GQ24,2.0443941193584534,29,-4,-0.2857142857142857,86,10,14,4.326
1452625054566,1452625058089,47.143095564097166,square,AT87GQ24,3.4757334309663976,36,11,0.15942028985507245,31,80,69,3.523
1452625050950,1452625054565,81.08621092513204,pie,AT87GQ24,2.0443941193584534,35,4,0.6666666666666666,94,10,6,3.615
1452625035326,1452625038803,66.02568743750453,ellipse,AT87GQ24,2.0443941193584534,32,4,0.07142857142857142,44,60,56,3.477
1452624996002,1452625000603,195.0310191884637,ellipse,AT87GQ24,1.6438561897747246,24,3,0.05263157894736842,43,60,57,4.601
1452625000603,1452625006379,294.1554684564471,pie,AT87GQ24,1.6438561897747246,25,3,0.08108108108108109,63,40,37,5.776
1452625006382,1452625011592,120.22149126045406,exploded,AT87GQ24,2.357552004618084,26,5,0.058823529411764705,15,90,85,5.21
1452625011593,1452625016212,49.584743957966566,outerRadius,AT87GQ24,1.0874628412503393,27,2,0.05263157894736842,62,40,38,4.619
1452624974049,1452624979168,259.26968009211123,ellipse,AT87GQ24,2.357552004618084,20,5,0.0625,20,85,80,5.119
1452624979169,1452624986459,20.110528199002147,exploded,AT87GQ24,2.357552004618084,21,5,0.125,60,45,40,7.29
1452624986459,1452624989845,143.17147557623684,ellipse,AT87GQ24,2.8328900141647417,22,-7,-0.14893617021276595,53,40,47,3.386
1452624989847,1452624996001,130.6128840520978,outerRadius,AT87GQ24,0.16992500144231237,23,-1,-0.0196078431372549,49,50,51,6.154
1452625099555,1452625103178,35.898061422631145,square,AT87GQ24,1.0874628412503393,46,-2,-0.021739130434782608,8,90,92,3.623
1452625103181,1452625107749,40.95700342208147,pie,AT87GQ24,1.0874628412503393,47,2,0.15384615384615385,87,15,13,4.568
1452625090819,1452625095696,92.72142517380416,exploded,AT87GQ24,3.820178962415188,44,14,0.21212121212121213,34,80,66,4.877
1452625107752,1452625111591,6.11247505992651,pie,AT87GQ24,2.0443941193584534,48,4,0.25,84,20,16,3.839
1452625080570,1452625085066,193.14910079352558,square,AT87GQ24,2.8328900141647417,42,7,0.08974358974358974,22,85,78,4.496
1452625085068,1452625090817,205.34251039847732,pie,AT87GQ24,3.0223678130284544,43,8,0.0975609756097561,18,90,82,5.749
1452625071666,1452625075830,251.89535058103502,ellipse,AT87GQ24,2.8328900141647417,40,7,0.18421052631578946,62,45,38,4.164
1452625075831,1452625080569,285.1126398984343,exploded,AT87GQ24,1.0874628412503393,41,-2,-0.021739130434782608,8,90,92,4.738
1452624845156,1452624850613,317.6275050267577,square,AT87GQ24,3.0223678130284544,1,8,0.11940298507462686,33,75,67,5.457
1452624829873,1452624845155,73.69478224776685,square,AT87GQ24,2.8328900141647417,0,-7,-0.1891891891891892,63,30,37,15.282
1452624857347,1452624864341,310.29292987659574,outerRadius,AT87GQ24,3.7142455176661224,3,13,0.20967741935483872,38,75,62,6.994
1452624850613,1452624857347,292.22557313740253,ellipse,AT87GQ24,2.0443941193584534,2,4,0.04938271604938271,19,85,81,6.734
1452624869809,1452624873656,332.6363266725093,square,AT87GQ24,2.8328900141647417,5,7,2.3333333333333335,97,10,3,3.847
1452624864341,1452624869809,251.61477743647993,ellipse,AT87GQ24,1.0874628412503393,4,2,0.046511627906976744,57,45,43,5.468
1452624879714,1452624885058,259.0632142033428,outerRadius,AT87GQ24,3.599912842187128,7,-12,-0.23076923076923078,48,40,52,5.344
1452624873658,1452624879712,203.23256224393845,ellipse,AT87GQ24,1.0874628412503393,6,2,0.02564102564102564,22,80,78,6.054
1452624889799,1452624895519,228.06973373517394,outerRadius,AT87GQ24,3.3398500028846247,9,10,0.14285714285714285,30,80,70,5.72
1452625031802,1452625035326,106.86591192148626,ellipse,AT87GQ24,1.0874628412503393,31,-2,-0.09090909090909091,78,20,22,3.524
1452625111591,1452625128981,345.69159583188593,exploded,AT87GQ24,2.0443941193584534,49,4,0.0975609756097561,59,45,41,17.39
1452625067310,1452625071663,97.10886902175844,pie,AT87GQ24,3.7142455176661224,39,13,0.22807017543859648,43,70,57,4.353
1452625046745,1452625050949,188.64741411991417,ellipse,AT87GQ24,1.0874628412503393,34,2,0.0273972602739726,27,75,73,4.204
1452625062634,1452625067308,261.24987579882145,pie,AT87GQ24,2.357552004618084,38,-5,-0.09090909090909091,45,50,55,4.674
1452624885059,1452624889798,323.7897493969649,outerRadius,AT87GQ24,3.4757334309663976,8,11,2.75,96,15,4,4.739
1452624949988,1452624955016,350.5079676490277,pie,AT87GQ24,0.16992500144231237,15,1,0.05263157894736842,81,20,19,5.028
1452624934133,1452624949988,126.2903110217303,square,AT87GQ24,2.0443941193584534,14,4,0.36363636363636365,89,15,11,15.855
1452624913791,1452624923767,59.9792714137584,exploded,AT87GQ24,0.16992500144231237,11,-1,-0.027777777777777776,64,35,36,9.976
1452624895521,1452624913790,184.3746604397893,pie,AT87GQ24,2.0443941193584534,10,-4,-0.08163265306122448,51,45,49,18.269
1452624929759,1452624934132,75.31815849244595,outerRadius,AT87GQ24,0.16992500144231237,13,1,0.05263157894736842,81,20,19,4.373
1452624923768,1452624929758,308.5334929637611,pie,AT87GQ24,0.16992500144231237,12,-1,-0.03225806451612903,69,30,31,5.99
1452625174727,,69.13781650364399,outerRadius,AT87GQ24,2.0443941193584534,59,4,0.05263157894736842,24,80,76,
1452625170699,1452625174726,32.79317306354642,exploded,AT87GQ24,0.16992500144231237,58,-1,-0.010416666666666666,4,95,96,4.027
1452624960134,1452624963768,20.97307146526873,outerRadius,AT87GQ24,2.0443941193584534,17,4,0.046511627906976744,14,90,86,3.634
1452624955016,1452624960133,250.6003785599023,ellipse,AT87GQ24,0.16992500144231237,16,-1,-0.013157894736842105,24,75,76,5.117
1452624968988,1452624974048,173.3465279918164,square,AT87GQ24,2.8328900141647417,19,-7,-0.08045977011494253,13,80,87,5.06
1452625147115,1452625155217,58.708141297101974,outerRadius,AT87GQ24,3.9188632372745946,54,15,0.23076923076923078,35,80,65,8.102
1452625166633,1452625170698,32.507515121251345,outerRadius,AT87GQ24,-3,57,0,0,75,25,25,4.065
1452625159502,1452625166631,300.84226766601205,outerRadius,AT87GQ24,2.0443941193584534,56,4,0.25,84,20,16,7.129
1452625133116,1452625137382,64.31101466529071,pie,AT87GQ24,2.357552004618084,51,5,1,95,10,5,4.266
1452625128982,1452625133113,117.9223293531686,square,AT87GQ24,1.0874628412503393,50,2,0.022727272727272728,12,90,88,4.131
1452625142733,1452625147112,209.51291542500257,exploded,AT87GQ24,2.357552004618084,53,5,0.0625,20,85,80,4.379
1452625137383,1452625142732,314.1889618523419,square,AT87GQ24,2.6147098441152083,52,-6,-0.16666666666666666,64,30,36,5.349
1452625155219,1452625159499,116.80622924119234,exploded,AT87GQ24,0.16992500144231237,55,1,0.011235955056179775,11,90,89,4.28
1452625058091,1452625062633,38.59276416711509,square,AT87GQ24,2.8328900141647417,37,-7,-0.21875,68,25,32,4.542
1452624963770,1452624968986,210.34183200448751,exploded,AT87GQ24,1.6438561897747246,18,3,0.036585365853658534,18,85,82,5.216
1452625038805,1452625046744,252.1696109790355,exploded,AT87GQ24,2.8328900141647417,33,-7,-0.11290322580645161,38,55,62,7.939
1452625078433,1452625094517,169.8528215009719,ellipse,DP10GH66,2.8328900141647417,30,-7,-0.21875,68,25,32,16.084
1452625066786,1452625073566,124.56880909390748,square,DP10GH66,0.16992500144231237,28,-1,-0.015151515151515152,34,65,66,6.78
1452625165928,1452625173443,169.89549377001822,exploded,DP10GH66,1.6438561897747246,45,3,0.13636363636363635,78,25,22,7.515
1452625073582,1452625078433,300.86923979222775,outerRadius,DP10GH66,2.357552004618084,29,5,0.0625,20,85,80,4.851
1452625120261,1452625124031,233.2021245919168,square,DP10GH66,2.357552004618084,36,5,0.0625,20,85,80,3.77
1452625115095,1452625120261,193.85058428160846,outerRadius,DP10GH66,0.16992500144231237,35,-1,-0.0625,84,15,16,5.166
1452625099348,1452625104001,226.24533891677856,square,DP10GH66,2.0443941193584534,32,-4,-0.25,84,12,16,4.653
1452625048017,1452625053534,55.2486449573189,ellipse,DP10GH66,3.4757334309663976,24,-11,-0.13580246913580246,19,70,81,5.517
1452625053534,1452625058733,338.0849991738796,pie,DP10GH66,2.357552004618084,25,-5,-0.058823529411764705,15,80,85,5.199
1452625058733,1452625063116,118.62193403765559,ellipse,DP10GH66,2.6147098441152083,26,6,0.14634146341463414,59,47,41,4.383
1452625063116,1452625066786,40.52242965437472,ellipse,DP10GH66,3.599912842187128,27,-12,-0.14634146341463414,18,70,82,3.67
1452625030918,1452625035885,357.80765631236136,square,DP10GH66,1.0874628412503393,20,-2,-0.05405405405405406,63,35,37,4.967
1452625035885,1452625039065,62.51729719340801,ellipse,DP10GH66,3.189824558880017,21,-9,-0.14754098360655737,39,52,61,3.18
1452625039065,1452625043678,33.53193338960409,ellipse,DP10GH66,3.4757334309663976,22,-11,-0.12790697674418605,14,75,86,4.613
1452625043678,1452625048017,128.02918662317097,pie,DP10GH66,-3,23,0,0,85,15,15,4.339
1452625173443,1452625178098,300.87450304068625,outerRadius,DP10GH66,-3,46,0,0,8,92,92,4.655
1452625178114,1452625182727,281.3636866863817,pie,DP10GH66,3.0223678130284544,47,8,0.42105263157894735,81,27,19,4.613
1452625160881,1452625165928,64.29979976266623,pie,DP10GH66,0.16992500144231237,44,-1,-0.02127659574468085,53,46,47,5.047
1452625182727,1452625187762,241.11046456731856,pie,DP10GH66,1.6438561897747246,48,3,0.21428571428571427,86,17,14,5.035
1452625148913,1452625154185,80.54186817258596,square,DP10GH66,1.0874628412503393,42,-2,-0.02564102564102564,22,76,78,5.272
1452625154185,1452625160881,313.44521529972553,exploded,DP10GH66,0.16992500144231237,43,-1,-0.0196078431372549,49,50,51,6.696
1452625140099,1452625145431,129.1917841695249,exploded,DP10GH66,2.6147098441152083,40,6,0.3157894736842105,81,25,19,5.332
1452625145431,1452625148913,157.50240770168602,outerRadius,DP10GH66,0.16992500144231237,41,-1,-0.013157894736842105,24,75,76,3.482
1452624845610,1452624850810,229.8179103154689,outerRadius,DP10GH66,0.16992500144231237,1,1,0.011235955056179775,11,90,89,5.2
1452624824621,1452624845610,325.67241101525724,pie,DP10GH66,0.16992500144231237,0,-1,-0.09090909090909091,89,10,11,20.989
1452624859792,1452624865660,277.1969717927277,square,DP10GH66,0.16992500144231237,3,1,0.02040816326530612,51,50,49,5.868
1452624850810,1452624859792,99.20678176917136,pie,DP10GH66,1.6438561897747246,2,3,0.04477611940298507,33,70,67,8.982
1452624880318,1452624886116,195.30463753268123,pie,DP10GH66,-3,5,0,0,48,52,52,5.798
1452624865660,1452624880318,351.9847394619137,outerRadius,DP10GH66,1.0874628412503393,4,2,0.05555555555555555,64,38,36,14.658
1452624892623,1452624898240,212.02293860726058,ellipse,DP10GH66,3.0223678130284544,7,-8,-0.12903225806451613,38,54,62,5.617
1452624886124,1452624892623,267.1457991935313,outerRadius,DP10GH66,2.8328900141647417,6,-7,-0.19444444444444445,64,29,36,6.499
1452624908020,1452624913386,336.929688770324,square,DP10GH66,2.0443941193584534,9,4,0.3076923076923077,87,17,13,5.366
1452625094517,1452625099348,293.6217120476067,outerRadius,DP10GH66,2.357552004618084,31,5,1.25,96,9,4,4.831
1452625187762,1452625198611,217.8100809082389,pie,DP10GH66,2.0443941193584534,49,-4,-0.04878048780487805,18,78,82,10.849
1452625135731,1452625140083,340.47897800803185,exploded,DP10GH66,1.0874628412503393,39,2,0.0273972602739726,27,75,73,4.352
1452625110515,1452625115095,105.25609449483454,exploded,DP10GH66,2.357552004618084,34,-5,-0.13157894736842105,62,33,38,4.58
1452625131577,1452625135731,158.3560653962195,square,DP10GH66,2.0443941193584534,38,-4,-0.07142857142857142,44,52,56,4.154
1452624898240,1452624908020,307.8435890749097,outerRadius,DP10GH66,1.0874628412503393,8,2,0.046511627906976744,57,45,43,9.78
1452624980603,1452624984566,180.7161529082805,ellipse,DP10GH66,-3,15,0,0,45,55,55,3.963
1452624973786,1452624980603,73.34521614946425,pie,DP10GH66,1.0874628412503393,14,-2,-0.02857142857142857,30,68,70,6.817
1452624947523,1452624955440,6.727855280041695,ellipse,DP10GH66,1.0874628412503393,11,-2,-0.021739130434782608,8,90,92,7.917
1452624913386,1452624947523,269.3514623120427,exploded,DP10GH66,-3,10,0,0,38,62,62,34.137
1452624960006,1452624973770,200.98827715963125,ellipse,DP10GH66,2.357552004618084,13,-5,-0.08771929824561403,43,52,57,13.764
1452624955440,1452624960006,341.20645637623966,ellipse,DP10GH66,4.257387842692652,12,19,0.2753623188405797,31,88,69,4.566
1452625249039,,257.15322313830256,outerRadius,DP10GH66,1.0874628412503393,59,2,0.03508771929824561,43,59,57,
1452625244271,1452625249039,325.3292372915894,exploded,DP10GH66,0.16992500144231237,58,1,0.024390243902439025,59,42,41,4.768
1452625002036,1452625019335,343.3012445177883,ellipse,DP10GH66,2.357552004618084,17,-5,-0.2,75,20,25,17.299
1452624984566,1452625002036,295.6085095927119,exploded,DP10GH66,2.357552004618084,16,5,0.07692307692307693,35,70,65,17.47
1452625025019,1452625030918,287.9379360470921,square,DP10GH66,1.0874628412503393,19,-2,-0.020833333333333332,4,94,96,5.899
1452625217511,1452625221877,186.36107828468084,square,DP10GH66,0.16992500144231237,54,-1,-0.011363636363636364,12,87,88,4.366
1452625233090,1452625244271,322.30358373373747,square,DP10GH66,1.6438561897747246,57,3,0.075,60,43,40,11.181
1452625228710,1452625233090,32.16307665221393,pie,DP10GH66,0.16992500144231237,56,-1,-0.013157894736842105,24,75,76,4.38
1452625202042,1452625206495,172.10607362911105,outerRadius,DP10GH66,1.0874628412503393,51,-2,-0.02564102564102564,22,76,78,4.453
1452625198627,1452625202027,290.6834441050887,square,DP10GH66,1.6438561897747246,50,3,1,97,6,3,3.4
1452625210063,1452625217511,29.658258128911257,exploded,DP10GH66,1.0874628412503393,53,-2,-0.05405405405405406,63,35,37,7.448
1452625206495,1452625210063,217.93730922974646,outerRadius,DP10GH66,2.357552004618084,52,5,1,95,10,5,3.568
1452625221877,1452625228710,119.46373553015292,exploded,DP10GH66,-3,55,0,0,62,38,38,6.833
1452625124031,1452625131577,232.6601653173566,pie,DP10GH66,2.6147098441152083,37,-6,-0.1935483870967742,69,25,31,7.546
1452625019335,1452625025019,314.40834785811603,exploded,DP10GH66,1.6438561897747246,18,3,0.034482758620689655,13,90,87,5.684
1452625104001,1452625110515,54.21396925114095,exploded,DP10GH66,2.0443941193584534,33,4,0.6666666666666666,94,10,6,6.514
1452625572385,1452625575283,5.921420054510236,ellipse,YL95OK46,3.0223678130284544,30,-8,-0.21052631578947367,62,30,38,2.898
1452625566441,1452625569310,314.8641580156982,ellipse,YL95OK46,2.357552004618084,28,-5,-0.3333333333333333,85,10,15,2.869
1452625620072,1452625623401,341.43189939670265,square,YL95OK46,3.599912842187128,45,-12,-0.2553191489361702,53,35,47,3.329
1452625569312,1452625572381,328.5706518497318,square,YL95OK46,1.6438561897747246,29,3,0.04838709677419355,38,65,62,3.069
1452625590384,1452625593233,22.894099233672023,outerRadius,YL95OK46,3.189824558880017,36,9,0.14754098360655737,39,70,61,2.849
1452625587235,1452625590381,348.9822303503752,square,YL95OK46,1.0874628412503393,35,-2,-0.05405405405405406,63,35,37,3.146
1452625578179,1452625581142,47.10152132436633,exploded,YL95OK46,1.6438561897747246,32,-3,-0.23076923076923078,87,10,13,2.963
1452625554015,1452625556929,323.4113064687699,exploded,YL95OK46,1.6438561897747246,24,3,0.036585365853658534,18,85,82,2.914
1452625556932,1452625559926,26.383574455976486,pie,YL95OK46,0.16992500144231237,25,-1,-0.027777777777777776,64,35,36,2.994
1452625559929,1452625563029,323.3174261357635,square,YL95OK46,0.16992500144231237,26,1,0.05263157894736842,81,20,19,3.1
1452625563032,1452625566439,343.54306971654296,pie,YL95OK46,0.16992500144231237,27,1,0.07142857142857142,86,15,14,3.407
1452625540814,1452625543941,4.899629261344671,ellipse,YL95OK46,3.599912842187128,20,-12,-0.13043478260869565,8,80,92,3.127
1452625543943,1452625547140,262.4718881305307,ellipse,YL95OK46,2.8328900141647417,21,7,0.08974358974358974,22,85,78,3.197
1452625547142,1452625550324,20.504957512021065,exploded,YL95OK46,1.6438561897747246,22,3,0.05263157894736842,43,60,57,3.182
1452625550326,1452625554011,136.2412082310766,pie,YL95OK46,2.0443941193584534,23,4,0.0975609756097561,59,45,41,3.685
1452625623404,1452625625933,94.83760301023722,exploded,YL95OK46,0.16992500144231237,46,-1,-0.2,95,4,5,2.529
1452625625934,1452625628332,145.8634599018842,square,YL95OK46,0.16992500144231237,47,-1,-0.3333333333333333,97,2,3,2.398
1452625617333,1452625620070,306.1967313475907,exploded,YL95OK46,2.357552004618084,44,5,0.09090909090909091,45,60,55,2.737
1452625628334,1452625631102,282.2849493753165,ellipse,YL95OK46,2.8328900141647417,48,7,0.08974358974358974,22,85,78,2.768
1452625611401,1452625614581,294.1156031191349,outerRadius,YL95OK46,3.3398500028846247,42,-10,-0.125,20,70,80,3.18
1452625614583,1452625617331,323.2077018264681,outerRadius,YL95OK46,1.0874628412503393,43,-2,-0.022988505747126436,13,85,87,2.748
1452625602902,1452625608413,164.7167981788516,pie,YL95OK46,0.16992500144231237,40,1,0.05263157894736842,81,20,19,5.511
1452625608415,1452625611399,314.50477888807654,pie,YL95OK46,0.16992500144231237,41,-1,-0.017857142857142856,44,55,56,2.984
1452625471087,1452625475672,148.5801291000098,exploded,YL95OK46,-3,1,0,0,35,65,65,4.585
1452625465411,1452625471085,247.86967151798308,ellipse,YL95OK46,-3,0,0,0,96,4,4,5.674
1452625480370,1452625484139,123.46710070967674,outerRadius,YL95OK46,1.6438561897747246,3,3,0.09375,68,35,32,3.769
1452625475676,1452625480369,257.70683887414634,exploded,YL95OK46,2.0443941193584534,2,4,0.25,84,20,16,4.693
1452625488872,1452625493320,108.57237470336258,square,YL95OK46,-3,5,0,0,15,85,85,4.448
1452625484141,1452625488870,31.451806370168924,pie,YL95OK46,1.0874628412503393,4,2,0.0273972602739726,27,75,73,4.729
1452625496891,1452625500133,57.69520531408489,pie,YL95OK46,1.6438561897747246,7,3,0.057692307692307696,48,55,52,3.242
1452625493323,1452625496888,350.7122103217989,ellipse,YL95OK46,2.8328900141647417,6,-7,-0.1891891891891892,63,30,37,3.565
1452625503413,1452625506473,245.85084713995457,square,YL95OK46,1.0874628412503393,9,-2,-0.03225806451612903,38,60,62,3.06
1452625575286,1452625578177,191.7829851899296,outerRadius,YL95OK46,0.16992500144231237,31,-1,-0.013157894736842105,24,75,76,2.891
1452625631105,1452625634183,123.30611125566065,outerRadius,YL95OK46,2.0443941193584534,49,4,0.1111111111111111,64,40,36,3.078
1452625599650,1452625602899,59.69871545210481,pie,YL95OK46,1.0874628412503393,39,2,0.046511627906976744,57,45,43,3.249
1452625584334,1452625587231,280.1906512398273,exploded,YL95OK46,0.16992500144231237,34,1,0.0196078431372549,49,52,51,2.897
1452625596685,1452625599647,9.644313007593155,square,YL95OK46,2.0443941193584534,38,-4,-0.0449438202247191,11,85,89,2.962
1452625500134,1452625503409,72.94575400650501,outerRadius,YL95OK46,-3,8,0,0,30,70,70,3.275
1452625523843,1452625526607,161.23565054498613,outerRadius,YL95OK46,2.0443941193584534,15,4,0.0975609756097561,59,45,41,2.764
1452625521157,1452625523840,309.0809806063771,ellipse,YL95OK46,1.6438561897747246,14,-3,-0.5,94,3,6,2.683
1452625510339,1452625513942,293.79736815579236,square,YL95OK46,2.8328900141647417,11,7,0.18421052631578946,62,45,38,3.603
1452625506475,1452625510335,279.8879263177514,ellipse,YL95OK46,2.0443941193584534,10,4,0.05263157894736842,24,80,76,3.86
1452625516925,1452625521156,271.77838244475424,pie,YL95OK46,2.0443941193584534,13,4,0.36363636363636365,89,15,11,4.231
1452625513944,1452625516923,276.7752463929355,square,YL95OK46,1.6438561897747246,12,3,0.04477611940298507,33,70,67,2.979
1452625660169,,290.29011776670814,outerRadius,YL95OK46,0.16992500144231237,59,-1,-0.010869565217391304,8,91,92,
1452625657236,1452625660166,231.06205062009394,exploded,YL95OK46,1.0874628412503393,58,-2,-0.024390243902439025,18,80,82,2.93
1452625530863,1452625535008,213.58753005042672,pie,YL95OK46,0.16992500144231237,17,-1,-0.03225806451612903,69,30,31,4.145
1452625526609,1452625530861,170.91814186424017,outerRadius,YL95OK46,0.16992500144231237,16,1,0.014492753623188406,31,70,69,4.252
1452625537894,1452625540811,131.44179426133633,outerRadius,YL95OK46,0.16992500144231237,19,-1,-0.015151515151515152,34,65,66,2.917
1452625645233,1452625648221,113.70975522324443,pie,YL95OK46,-3,54,0,0,75,25,25,2.988
1452625654003,1452625657234,23.000097451731563,square,YL95OK46,3.0223678130284544,57,-8,-0.09090909090909091,12,80,88,3.231
1452625651087,1452625654002,209.22652163542807,ellipse,YL95OK46,2.0443941193584534,56,4,0.25,84,20,16,2.915
1452625636755,1452625639801,249.2798681370914,square,YL95OK46,0.16992500144231237,51,1,0.02040816326530612,51,50,49,3.046
1452625634186,1452625636752,169.47478693909943,exploded,YL95OK46,1.0874628412503393,50,-2,-0.03508771929824561,43,55,57,2.566
1452625642590,1452625645230,53.97180869244039,outerRadius,YL95OK46,1.6438561897747246,53,3,0.13636363636363635,78,25,22,2.64
1452625639804,1452625642586,164.3623456824571,exploded,YL95OK46,2.357552004618084,52,-5,-0.0625,20,75,80,2.782
1452625648224,1452625651084,213.48426475189626,pie,YL95OK46,2.6147098441152083,55,-6,-0.07407407407407407,19,75,81,2.86
1452625593236,1452625596683,214.02235846035182,ellipse,YL95OK46,0.16992500144231237,37,-1,-0.010416666666666666,4,95,96,3.447
1452625535010,1452625537891,328.1998811289668,ellipse,YL95OK46,2.0443941193584534,18,4,0.046511627906976744,14,90,86,2.881
1452625581145,1452625584331,289.7849413845688,exploded,YL95OK46,2.357552004618084,33,5,0.125,60,45,40,3.186
1452625303184,1452625305234,313.96254108287394,pie,TQ90CN97,0.16992500144231237,30,-1,-0.024390243902439025,59,40,41,2.05
1452625296602,1452625298072,326.00392173975706,exploded,TQ90CN97,2.8328900141647417,28,-7,-0.1891891891891892,63,30,37,1.47
1452625335035,1452625337130,312.8382605686784,outerRadius,TQ90CN97,-3,45,0,0,15,85,85,2.095
1452625298072,1452625303184,192.9316973593086,ellipse,TQ90CN97,3.599912842187128,29,-12,-0.21052631578947367,43,45,57,5.112
1452625317516,1452625319196,281.4761285763234,exploded,TQ90CN97,0.16992500144231237,36,-1,-0.09090909090909091,89,10,11,1.68
1452625315690,1452625317516,120.49412950873375,square,TQ90CN97,1.6438561897747246,35,3,0.036585365853658534,18,85,82,1.826
1452625308766,1452625311376,174.18056138791144,ellipse,TQ90CN97,2.6147098441152083,32,-6,-0.075,20,74,80,2.61
1452625285556,1452625289572,178.6142011731863,square,TQ90CN97,0.16992500144231237,24,-1,-0.027777777777777776,64,35,36,4.016
1452625289588,1452625291953,156.81078384630382,outerRadius,TQ90CN97,1.6438561897747246,25,3,0.05263157894736842,43,60,57,2.365
1452625291953,1452625295292,214.88136280328035,square,TQ90CN97,1.6438561897747246,26,3,0.13636363636363635,78,25,22,3.339
1452625295292,1452625296602,299.197117164731,outerRadius,TQ90CN97,-3,27,0,0,85,15,15,1.31
1452625273380,1452625276654,25.383887412026525,exploded,TQ90CN97,1.0874628412503393,20,-2,-0.022988505747126436,13,85,87,3.274
1452625276669,1452625280137,80.60001393780112,exploded,TQ90CN97,2.357552004618084,21,-5,-0.125,60,35,40,3.468
1452625280137,1452625283384,187.51100323162973,exploded,TQ90CN97,1.0874628412503393,22,-2,-0.03225806451612903,38,60,62,3.247
1452625283384,1452625285556,52.241106955334544,exploded,TQ90CN97,0.16992500144231237,23,1,0.07142857142857142,86,15,14,2.172
1452625337130,1452625338752,26.75048891454935,pie,TQ90CN97,2.6147098441152083,46,-6,-0.16666666666666666,64,30,36,1.622
1452625338752,1452625343567,280.3391916397959,exploded,TQ90CN97,1.0874628412503393,47,-2,-0.025,20,78,80,4.815
1452625332846,1452625335035,287.8792016208172,ellipse,TQ90CN97,1.0874628412503393,44,2,0.05263157894736842,62,40,38,2.189
1452625343567,1452625345320,103.92628661356866,square,TQ90CN97,2.357552004618084,48,-5,-0.2,75,20,25,1.753
1452625329349,1452625330958,146.32401522248983,outerRadius,TQ90CN97,0.16992500144231237,42,1,0.011235955056179775,11,90,89,1.609
1452625330958,1452625332845,185.34960175864398,pie,TQ90CN97,0.16992500144231237,43,1,0.05263157894736842,81,20,19,1.887
1452625325032,1452625327367,166.15724885836244,ellipse,TQ90CN97,1.0874628412503393,40,2,0.02564102564102564,22,80,78,2.335
1452625327367,1452625329348,328.241826351732,exploded,TQ90CN97,1.0874628412503393,41,2,0.6666666666666666,97,5,3,1.981
1452625232894,1452625235566,319.7817210294306,ellipse,TQ90CN97,1.0874628412503393,1,2,0.020833333333333332,4,98,96,2.672
1452625228059,1452625232892,98.73242002911866,square,TQ90CN97,2.8328900141647417,0,-7,-0.10144927536231885,31,62,69,4.833
1452625236945,1452625238979,174.41410987637937,outerRadius,TQ90CN97,0.16992500144231237,3,-1,-0.017857142857142856,44,55,56,2.034
1452625235566,1452625236945,243.4790971968323,pie,TQ90CN97,0.16992500144231237,2,1,0.02040816326530612,51,50,49,1.379
1452625240773,1452625242905,79.58103326149285,square,TQ90CN97,0.16992500144231237,5,-1,-0.0196078431372549,49,50,51,2.132
1452625238979,1452625240773,141.52873168699443,exploded,TQ90CN97,0.16992500144231237,4,1,0.05263157894736842,81,20,19,1.794
1452625244644,1452625247358,155.11585984379053,ellipse,TQ90CN97,0.16992500144231237,7,-1,-0.0625,84,15,16,2.714
1452625242905,1452625244643,256.73966255038977,pie,TQ90CN97,2.0443941193584534,6,4,0.12903225806451613,69,35,31,1.738
1452625249006,1452625251394,9.451671810820699,pie,TQ90CN97,1.0874628412503393,9,-2,-0.046511627906976744,57,41,43,2.388
1452625305234,1452625308766,144.1871090233326,exploded,TQ90CN97,2.6147098441152083,31,-6,-0.07407407407407407,19,75,81,3.532
1452625345320,1452625347580,47.96011537313461,ellipse,TQ90CN97,3.3398500028846247,49,-10,-0.13157894736842105,24,66,76,2.26
1452625323222,1452625325032,266.96763354353607,outerRadius,TQ90CN97,1.0874628412503393,39,2,0.0273972602739726,27,75,73,1.81
1452625312619,1452625315690,148.05768532678485,pie,TQ90CN97,2.8328900141647417,34,-7,-0.1891891891891892,63,30,37,3.071
1452625321353,1452625323222,131.75831738859415,outerRadius,TQ90CN97,0.16992500144231237,38,1,0.25,96,5,4,1.869
1452625247358,1452625249006,232.47192319482565,outerRadius,TQ90CN97,1.6438561897747246,8,3,0.09375,68,35,32,1.648
1452625261733,1452625263356,322.413387671113,pie,TQ90CN97,1.6438561897747246,15,3,0.6,95,8,5,1.623
1452625259537,1452625261732,257.4284959025681,ellipse,TQ90CN97,3.3398500028846247,14,-10,-0.18181818181818182,45,45,55,2.195
1452625253304,1452625254886,179.40240592695773,exploded,TQ90CN97,2.0443941193584534,11,4,0.6666666666666666,94,10,6,1.582
1452625251394,1452625253304,135.76626285910606,outerRadius,TQ90CN97,2.357552004618084,10,5,0.07142857142857142,30,75,70,1.91
